# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.541        0.000      133.246      977.797
       0.542        0.000      133.246      977.797
       0.543        0.000      133.496      978.504
       0.544        0.000      133.621      978.434
       0.545        0.000      133.621      978.434
       0.545        0.000      133.871      978.988
       0.546     1226.100      133.871      978.730
       0.547        0.000      133.871      978.730
       0.548        0.000      134.246      979.281
       0.549        0.000      134.246      979.023
       0.549        0.000      134.246      979.023
       0.550        0.000      134.371      979.105
       0.551        0.000      134.496      979.316
       0.552        0.000      134.496      979.316
       0.553        0.000      134.621      979.535
       0.554        0.000      134.871      979.609
       0.554        0.000      134.871      979.609
       0.555        0.000      134.996      979.695
       0.556     1185.500      135.121      979.902
       0.557        0.000      135.121      979.902
       0.558        0.000      135.246      979.988
       0.558        0.000      135.371      980.328
       0.559        0.000      135.496      980.805
       0.560        0.000      135.621      980.805
       0.560        0.000      135.871      981.273
       0.561     1493.500      135.871      981.016
       0.562        0.000      136.121      981.016
       0.562        0.000      136.246      981.016
       0.563        0.000      136.246      981.016
       0.564        0.000      136.371      981.238
       0.565        0.000      136.621      981.359
       0.565     1925.900      136.871      981.574
       0.566        0.000      136.996      981.855
       0.567        0.000      136.996      981.785
       0.567        0.000      136.996      981.785
       0.568        0.000      137.371      982.129
       0.568        0.000      137.496      982.129
       0.569        0.000      137.621      982.469
       0.570        0.000      137.621      982.215
       0.570        0.000      137.621      982.215
       0.571        0.000      137.746      982.297
       0.571        0.000      137.871      982.508
       0.572        0.000      137.871      982.508
       0.572        0.000      137.996      982.852
       0.573        0.000      138.246      982.805
       0.573        0.000      138.246      982.805
       0.574        0.000      138.246      982.805
       0.574        0.000      138.496      983.023
       0.575        0.000      138.496      983.098
       0.575        0.000      138.496      983.098
       0.576        0.000      138.496      983.098
       0.576        0.000      138.746      983.461
       0.577     1975.500      138.871      983.391
       0.578        0.000      138.871      983.391
       0.578        0.000      138.871      983.391
       0.579        0.000      138.996      983.477
       0.579        0.000      139.246      983.684
       0.580        0.000      139.246      983.684
