# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.399        0.000      112.523      963.734
       0.399        0.000      112.773      964.207
       0.400        0.000      113.023      963.949
       0.400        0.000      113.023      963.949
       0.401        0.000      113.148      963.949
       0.402        0.000      113.523      964.551
       0.403        0.000      113.523      964.293
       0.404        0.000      113.898      964.637
       0.404     1663.600      113.898      964.766
       0.405        0.000      113.898      964.848
       0.405        0.000      113.898      964.848
       0.406        0.000      114.023      964.930
       0.406        0.000      114.148      964.930
       0.407        0.000      114.398      965.273
       0.407        0.000      114.523      965.297
       0.408        0.000      114.523      965.227
       0.409        0.000      114.523      965.227
       0.409        0.000      114.773      965.445
       0.410        0.000      114.898      965.520
       0.410        0.000      114.898      965.520
       0.411        0.000      115.023      965.605
       0.411        0.000      115.273      966.070
       0.412     1581.600      115.273      965.812
       0.412        0.000      115.273      965.812
       0.413        0.000      115.523      966.031
       0.413        0.000      115.523      966.105
       0.414        0.000      115.523      966.105
       0.415        0.000      115.648      966.105
       0.415        0.000      115.773      966.324
       0.416        0.000      115.898      966.398
       0.416        0.000      115.898      966.398
       0.417        0.000      116.023      966.484
       0.417        0.000      116.273      966.691
       0.418        0.000      116.273      966.691
       0.418        0.000      116.273      966.848
       0.419        0.000      116.398      966.777
       0.420        0.000      116.523      966.777
       0.421        0.000      116.648      966.930
       0.421        0.000      116.898      967.406
       0.422        0.000      117.023      967.148
       0.423        0.000      117.148      967.148
       0.423        0.000      117.273      967.148
       0.424        0.000      117.273      967.148
       0.425        0.000      117.648      967.492
       0.426        0.000      117.898      967.758
       0.426     1642.600      118.023      967.836
       0.427        0.000      118.148      967.965
       0.428        0.000      118.273      968.047
       0.428        0.000      118.273      968.047
       0.429     1614.400      118.273      968.129
       0.429        0.000      118.273      968.129
       0.430        0.000      118.398      968.473
       0.430        0.000      118.648      968.426
       0.431        0.000      118.648      968.426
       0.432        0.000      118.648      968.426
       0.432        0.000      118.898      968.645
       0.433        0.000      120.906      968.719
       0.433        0.000      120.906      968.719
       0.434        0.000      121.156      968.938
       0.434        0.000      121.281      969.012
       0.435        0.000      121.281      969.012
       0.436        0.000      121.406      969.355
       0.436        0.000      121.531      969.562
       0.437        0.000      121.531      969.305
